hint_1|Mag de Force met je zijn.
hint_2|Hokey religies en oude wapens zijn geen partij voor een goede blaster aan je zijde, jongen.
hint_3|Doe of doe niet... Er is geen uitproberen.
hint_4|Ik vind jou gebrek aan geloof storend.
hint_5|Help me, Obi-Wan Kenobi; Jij bent mijn enige hoop.
hint_6|Iemand moet ons redden. In de vuilnisbak chute, vliegen jongen.
hint_7|De Force is sterk bij deze.
hint_8|Snel schip? Heb jij nooit gehoord van de Millennium Falcon?
hint_9|Geweldige meid. Of ik maar haar af, of ik begin haar leuk te vinden.
hint_10|Ben jij niet een beetje klein voor een Stormtrooper?
hint_11|Kan iemand dit lopende tapijt uit m'n weg halen?
hint_12|YAHOOOOO! Je bent duidelijk, jongen, laten we nu dit ding opblazen en naar huis gaan!
hint_13|Ik denk dat het tijd is dat we de volledige kracht van dit station even demonstreren. Richt op Alderaan.
hint_14|Een lange tijd geleden, in een sterrenstelsel hier ver, ver vandaan.
hint_15|Sterk tegen Robots is een ding. Sterk tegen iets levends is iets anders.
hint_16|Hij is het brein, liefje!
hint_17|Waarom je vastzit-up, halfwijze, smerig uitziende schapen hoeder!
hint_18|Wie ziet er nou smerig uit?
