qst_deliver_message|Enviar mensaje a {s13}
qst_deliver_message_text|{s9} te ha pedido que envíes un mensaje a {s13}. {s13} estaba en {s4} cuando te dieron esta misión.
qst_deliver_message_to_enemy_lord|Enviar mensaje a {s13}
qst_deliver_message_to_enemy_lord_text|{s9} te ha pedido que envíes un mensaje a {s13} de {s15}. {s13} estaba en {s4} cuando te dieron esta misión.
qst_raise_troops|Entrenar {reg1} {s14}
qst_raise_troops_text|{s9} te pidió que entrenaras {reg1} {s14} y que se los devolvieras cuando estuvieran listos.
qst_escort_lady|Escoltar a {s13} hasta {s14}
qst_escort_lady_text|Sin Notas...
qst_deal_with_bandits_at_lords_village|Salva el Planeta {s15} de los Bandidos.
qst_deal_with_bandits_at_lords_village_text|{s13} te ha pedido que te encargues de los bandidos que se han atrincherado en {s15}, vuelve más tarde para informarle del resultado de la misión.
qst_collect_taxes|Recauda los impuestos de {s3}
qst_collect_taxes_text|{s9} te ha pedido que recaudes los impuestos de {s3}. Te ha ofrecido el 50% de lo recaudado.
qst_hunt_down_fugitive|Mata a {s4}
qst_hunt_down_fugitive_text|{s9} te pidió que dieras caza al asesino conocido como {s4}. Se cree que se encuentra en {s3}.
qst_kill_local_merchant|Asesina un comerciante de {s3}
qst_kill_local_merchant_text|{s9} te pidió que asesines a un comerciante local en {s3}.
qst_bring_back_runaway_serfs|Trae de vuelta a los esclavos
qst_bring_back_runaway_serfs_text|{s9} te pidió que trajeras de vuelta a los tres grupos de esclavos que han escapado de su planeta {s2}. También mencionó que se dirigian a {s3}.
qst_follow_spy|Sigue al contrabandista hasta su reunión
qst_follow_spy_text|{s11} te pidió que siguieras a un contrabandista que iba a dejar {s12} en breve. Tienes que ser cuidadoso y no descubrirte, o sospechará y dará la vuelta. Una vez el contrabandista se reuna a con su compinche, debes capturarle y llevarlo frente {s11}.
qst_capture_enemy_hero|Captura a un Héroe de {s13}
qst_capture_enemy_hero_text|{s11} te pidió que capturases a un héroe de {s13}.
qst_lend_companion|Presta tu compañero {s3} a {s9}
qst_lend_companion_text|{s9} te pidió que le prestes a tu compañero {s3} por una semana.
qst_collect_debt|Consigue pagar la deuda de {s3} hacia {s9}
qst_collect_debt_text|{s9} te ha pedido que consigas que {reg4} le devuelva los créditos {s3} que le debe.
qst_incriminate_loyal_commander|Incrimina al Comandante de {s13}, {s16}
qst_incriminate_loyal_commander_text|Nada
qst_raid_caravan_to_start_war|Acaba con {reg13} carabanas de {s13}
qst_raid_caravan_to_start_war_text|Nada
qst_meet_spy_in_enemy_town|Reúnete con un espía de {s13}
qst_meet_spy_in_enemy_town_text|Nada
qst_capture_prisoners|Trae {reg1} {s3} Prisioneros
qst_capture_prisoners_text|{s9} quiere que le traigas a {reg1} {s3} como prisioneros.
qst_lend_surgeon|Presta al médico de la nave {s3} a {s1}
qst_lend_surgeon_text|Deja las habilidades de cirujano de {s3} a {s1}.
qst_follow_army|Suige el ejercito de {s9}
qst_follow_army_text|Nada
qst_report_to_army|Informa a {s13}, el comandante
qst_report_to_army_text|Nada
qst_deliver_cattle_to_army|Transporta {reg3} nerfs a {s13}
qst_deliver_cattle_to_army_text|Nada
qst_join_siege_with_army|Únete al asedio de {s14}
qst_join_siege_with_army_text|Nada
qst_scout_waypoints|Espía los planetas de {s13}, {s14} y {s15}
qst_scout_waypoints_text|Nada
qst_rescue_lord_by_replace|Rescata a {s13} de {s14}
qst_rescue_lord_by_replace_text|Nada
qst_deliver_message_to_prisoner_lord|Envía un mensaje a {s13} en {s14}
qst_deliver_message_to_prisoner_lord_text|Nada
qst_duel_for_lady|Reta a {s13} a una Competición
qst_duel_for_lady_text|Nada
qst_move_cattle_herd|Transporta una manada de nerfs hasta {s13}
qst_move_cattle_herd_text|Guildmaster of {s10} asked you to move a nerf herd to {s13}.
qst_escort_merchant_caravan|Escolta a la carabana de comerciantes {s8}
qst_escort_merchant_caravan_text|Escolta la carabana de comerciantes hasta {s8}.
qst_deliver_wine|Transporta {reg5} unidades de {s6} a {s4}
qst_deliver_wine_text|{s9} de {s3} te pidió que transportases {reg5} unidades de {s6} a la cantina de {s4} en 7 dias.
qst_troublesome_bandits|Acaba con los bandidos
qst_troublesome_bandits_text|{s9} de {s4} te pidió que terminases con un grupo de bandidos cercano a su ciudad.
qst_kidnapped_girl|Chica secuestrada por Bandidos
qst_kidnapped_girl_text|Guildmaster of {s4} gave you {reg12} credits to pay the ransom of a girl kidnapped by bandits. You are to meet the bandits near {s3} and pay them the ransom fee. After that you are to bring the girl back to {s4}.
qst_persuade_lords_to_make_peace|Make Sure Two Lords Do Not Object to Peace
qst_persuade_lords_to_make_peace_text|Guildmaster of {s4} promised you {reg12} credits if you can make sure that {s12} and {s13} no longer pose a threat to a peace settlement between {s15} and {s14}. In order to do that, you must either convince them or make sure they fall captive and remain so until a peace agreement is made.
qst_deal_with_looters|Deal with Looters
qst_deal_with_looters_text|The Guildmaster of {s4} has asked you to deal with several bands of looters around {s4}, and bring back any goods you recover.
qst_deal_with_night_bandits|Deal with Night Bandits
qst_deal_with_night_bandits_text|TODO: The Guildmaster of {s14} has asked you to deal with night bandits at {s14}.
qst_deliver_grain|Lleva trigo a {s3}
qst_deliver_grain_text|El administrador del planeta {s3} te pidió que le trajeras {reg5} packs de trigo.
qst_deliver_cattle|Trae de vuelta una nave de carga con {reg5} nerfs a {s3}
qst_deliver_cattle_text|El administrador del planeta {s3} te pidió qu trajeras de vuelta una nave de carga que contenía {reg5} nerfs.
qst_train_peasants_against_bandits|Entrena a los granjeros de {s13} para luchar contra los bandidos.
qst_train_peasants_against_bandits_text|Nada
qst_eliminate_bandits_infesting_village|Salva el planeta {s7} de los bandidos
qst_eliminate_bandits_infesting_village_text|Un ciudadano de {s7} te pidió que salvases su planeta, en el que se estaban refugiando bandidos.
qst_join_faction|Give Oath of Homage to {s1}
qst_join_faction_text|Find {s1} and give him your oath of homage.
qst_rebel_against_kingdom|Ayuda a {s13} a reclamar la supremacia de {s14}
qst_rebel_against_kingdom_text|Nada
qst_quests_end|Quests End
qst_quests_end_text|.
